"","TNS4","LY6D","LINC00887","MTRF1LP2","ZNF736P9Y","IGF2BP3","CRNN","MYEOV","KRT37","IQCM","CLCA4","IRS1","LINC01583","WSCD2","MRAP2","LINC02605","SMILR","PITX1","CST1","SPDYC","LRRK2","LSG1","SLC5A12","CAV1","LINC01910","SIM2","CAMK2B","HOXC8","GJB6","C7","AKR1C7P","CEL","APC","MAGI2","LINC02301","KRT17P3","KLF2","LINC01967","LAMA1","AFP","LINC01615","SLC51B","TRPC4AP","SLCO1B1","STRA6","MIR2052HG","PPFIA4","ELANE","PCAT7","C14orf39","DIRC3","OR5T1","BCAR1","MLNR","LINC01748","SLC25A24P1","PCNPP3","GPIHBP1","CNTNAP4","IGSF1","LOXHD1","MESTP1","MRC1","PDE10A","GABRP","DIPK1C","FAM83A","LINC02167","H2AC14","CSAG3","LARGE2","CENPIP1","LINC02360","MMP20","PITX2","C7orf33","ALDH3B1","UQCRBP2","MAGEA10","RBMY1KP","TLX3","BOLL","GPRC5A","GTSF1","LINC02315","EPHA6","LINC00942","APLN","BAIAP2L2","RFPL4AP6","H2BC9","ZIC3","AK4","CASC19","EPHA7","COL9A3","CSN1S1","BTNL9","CLPSL1","CA4","GJB2","CLCA2","LINC01698","INA","GRIN2D","TRIO","FBN2","LINC02763","EVX2","ALG1L","PARPBP","FOSB","LINC00488","LINP1","IL19","CNFN","ALG1L3P","KREMEN2","CRYBA2","ABCC5","ABCC2","A2ML1","ABCA3","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","status"
"TCGA.66.2769.01A",11.9314762338868,8.38370429247405,5,1,3.8073549220576,7.68650052718322,1,7.18982455888002,1,1,11.1357092861044,11.3498340914572,6.88264304936184,6.16992500144231,8.6582114827518,6.55458885167764,4.8073549220576,7.79441586635011,14.1194275110673,2.58496250072116,13.3193898760002,13.2567983860794,4.16992500144231,13.4070021479242,3.58496250072116,9.82972273508606,4.90689059560852,9.67948009950545,7.95419631038687,13.714460188456,5.24792751344359,4.8073549220576,10.8887432488983,8.01122725542325,1,6.35755200461808,11.3826240265749,3.32192809488736,13.8717127628352,2,6.52356195605701,5.24792751344359,13.7559307410844,4.32192809488736,11.7992816215219,4.32192809488736,9.62205181945638,4.4594316186373,8.32192809488736,2,9.78463484555752,1,13.0654161346765,2.58496250072116,7.4093909361377,2,2.58496250072116,7.78135971352466,7.3037807481771,8.21916852046216,4.32192809488736,3.32192809488736,12.9203528554151,8.55458885167764,7.5077946401987,4.32192809488736,7.95419631038687,1,3.8073549220576,8.88264304936184,14.4796539721709,1,1,1,6.90689059560852,1,10.8517490414161,1,1,1,1,1,13.7938064914558,7.79441586635011,8.4262647547021,5.95419631038687,3,10.6724253419715,9.36194377373524,1,8.37503943134692,1,11.8217739819706,6.8073549220576,5,12.2732128098543,3,10.5603328342124,8.4262647547021,7.16992500144231,12.4908508767403,14.1192653831758,5.24792751344359,7.04439411935845,9.4594316186373,14.0401184507648,10.8856963733394,2,1,6.39231742277876,11.3072008091408,12.6022349013411,1,6.08746284125034,5.95419631038687,6.04439411935845,3.32192809488736,12.9494619793602,1,12.6325408765469,4.90689059560852,6.88264304936184,14.6095250542167,1,9.44708322620965,2,1,2,9.83289001416474,10.2737955992143,9.14974711950468,1,5.16992500144231,1,6.4594316186373,"1"
"TCGA.22.5482.11A",9.78463484555752,5.08746284125034,2.58496250072116,1,1,7.61470984411521,1,6.12928301694497,1,1,4.4594316186373,12.9447120610435,1,8.08746284125034,8.93073733756289,7.39231742277876,2,6.35755200461808,5.16992500144231,4.58496250072116,15.6363414004087,12.6541884730595,5.08746284125034,17.7825119747891,2,8,5.75488750216347,7.3037807481771,5.58496250072116,16.7369567886276,4.32192809488736,6.75488750216347,13.2051823262286,11.1137421660492,1,2,14.2261110981324,1,9.43462822763673,4.58496250072116,4.32192809488736,10.0361736125535,14.3545248894494,1,5.52356195605701,2.58496250072116,8.27612440527424,6.6724253419715,5.75488750216347,2,7.12928301694497,1,14.3224915375975,3,2.58496250072116,2.58496250072116,1,12.3960695576399,1,6.16992500144231,8.4178525148859,4,16.3567958210804,9.56224242422107,8.44294349584873,2.58496250072116,8.4757334309664,1,1,2,9.79766152585376,1,3,2,2,1,14.9391200351387,1,2,3,1,1,17.9873861562664,7.22881869049588,1,4.4594316186373,3.32192809488736,13.7103759712045,6.28540221886225,1,4,2,10.0633950812885,1,8.07681559705083,5.95419631038687,1,13.6077926419192,2,13.0423433797937,8.40087943628219,9.34872815423108,1,4.16992500144231,7.4757334309664,14.1357092861044,10.0056245491939,2.58496250072116,1,6.6724253419715,8.09803208296053,17.5567604916433,1,3,1,5.58496250072116,2.58496250072116,5.08746284125034,1,12.0430272835945,6.7279204545632,4.16992500144231,17.3032099489448,2.58496250072116,5.32192809488736,2,1,1,12.5068034377956,7.93073733756289,11.8289298276515,1,1,5.58496250072116,3,"1"
"TCGA.33.6737.11A",8.86418614465428,6,1,1,1,6.7279204545632,3.32192809488736,5.32192809488736,1,1,4.70043971814109,12.3398500028846,3,8.8073549220576,9.98584193700334,7.8703647195834,2,7.3037807481771,1,2,14.6573184495813,12.3100446796475,4.70043971814109,17.6188299664903,1,7.04439411935845,3.8073549220576,5.95419631038687,5.75488750216347,16.9879301275323,3,5.52356195605701,12.8332854355845,10.9541963103869,1,2,13.4619909505856,1,7.64385618977472,3.58496250072116,4.4594316186373,10.5565060546719,13.5565060546719,1,5.64385618977472,2,6.93073733756289,6.35755200461808,4,2,6.12928301694497,1,13.3409627642517,3.32192809488736,1,1,1,12.344850683943,3.32192809488736,5.90689059560852,8.95419631038687,3,13.919980595049,10.3944626946103,7.7279204545632,2,7.76818432477693,1,2,1,9.04984854945056,1,1,1,1,1,14.4485035194688,1,2,3,1,3,16.6747439890752,5.4594316186373,3.8073549220576,5.32192809488736,2,12.3939266756404,5.08746284125034,1,3.32192809488736,2,10.0389189892923,1,7.94251450533924,6.4262647547021,1,13.8841705191084,1,13,8.35755200461808,9.32192809488736,1,3.32192809488736,6.88264304936184,13.204876767604,7.32192809488736,1,1,7.85798099512757,8.21916852046216,16.9782188724695,1,1,1,5.16992500144231,1,4.32192809488736,1,11.4283601727043,6.35755200461808,5.24792751344359,16.0320887866703,2.58496250072116,5.4594316186373,1,1,1,12.3151495622563,7.44294349584873,11.4978518369511,1,2,5.58496250072116,5.39231742277876,"1"
"TCGA.85.8353.01A",15.1788982275739,7.82017896241519,5.90689059560852,1,7.49185309632967,10.958552715431,2,7.62935662007961,3.8073549220576,2,5.24792751344359,13.6586577921261,5.70043971814109,5.24792751344359,8.3037807481771,6.08746284125034,6.32192809488736,12.6648916692861,9.96866679319521,1,11.5343028824546,13.4254781876453,7,13.856814552503,3.32192809488736,9.60362634498619,7.16992500144231,8.67948009950545,13.8659265450219,13.2585660338899,5,10.2550285698187,11.9031286768123,9.30833903013941,3,6.20945336562895,11.0714623625566,2.58496250072116,12.5068034377956,2.58496250072116,8.33091687811462,5.58496250072116,13.3238991823973,1,10.4998458870832,5.70043971814109,11.5859014496908,3.58496250072116,5.70043971814109,3.32192809488736,8.12928301694497,1,13.1039434298916,3.58496250072116,6.32192809488736,1,3,7.7279204545632,4.4594316186373,4.8073549220576,5.64385618977472,3,11.1459321458205,10.7108064336994,8.33985000288462,5.70043971814109,12.677719641641,1,2.58496250072116,1,12.1143930548673,1,1,3,4.90689059560852,1,10.4978518369511,2,2,1,1,2,14.0077281146323,5.08746284125034,8.27612440527424,7.35755200461808,3.58496250072116,11.3140167039014,9.4093909361377,1,4,2,12.3810021095509,5.64385618977472,10.8169836232554,11.3003525603282,1,10.661778097772,2,5.8073549220576,14.7512302136781,13.3395716783847,1,10.4696418172395,9.16490692667569,13.723020931812,13.9738767056108,3,1,10.8703647195834,9.64024493622235,14.2890102211451,1,6.28540221886225,5.08746284125034,5.70043971814109,2,8.43462822763673,3.58496250072116,14.2970595518087,7.4093909361377,7.4594316186373,12.8061468033205,1,11.5989829710361,3.58496250072116,2,1,6.20945336562895,10.0687782779854,9.42206476617281,2,4,3.32192809488736,9.65463602852797,"1"
"TCGA.22.1017.01A",7.89481776330794,4.4594316186373,4.16992500144231,1,3.32192809488736,12.3247431104944,1,11.9505558970475,1,1,2,13.6254805504711,1,3.32192809488736,3.8073549220576,4.4594316186373,1,11.9046346216682,4.16992500144231,9.81698362325538,14.878721510389,12.6702136367386,5.64385618977472,13.5112584955023,1,8.25738784269265,4.32192809488736,8.75488750216347,5.58496250072116,12.539643506238,2.58496250072116,4.58496250072116,11.7976615258538,9.11374216604919,1,1,9.89178370321831,6.85798099512757,7.37503943134692,1,3.32192809488736,5.64385618977472,13.6179265567988,1,8.74819284958946,1,8.31288295528435,3.58496250072116,5.32192809488736,7.93073733756289,3.8073549220576,1,13.4688785538194,1,8.65105169117893,1,1,8.38370429247405,2.58496250072116,7.12928301694497,5.58496250072116,4.16992500144231,12.2620948453702,6.4594316186373,6.08746284125034,2,15.6320295948039,1,2.58496250072116,1,13.6963155588928,1,1,2,5.8073549220576,1,13.5369756656106,1,2,1,7.65821148275179,2.58496250072116,17.1086469630442,5.39231742277876,2.58496250072116,4.70043971814109,5.64385618977472,10.3241805466187,9.7515440590891,1,2,1,12.4645457503339,1,4,4.8073549220576,1,8.4093909361377,1,7.8703647195834,9.8703647195834,5,1,10.8963324039099,12.0084286220706,13.977995368613,5,2,2.58496250072116,11.2191685204622,9.51569983828404,10.3331553503106,1,1,1,5.70043971814109,4.70043971814109,7.8073549220576,5.32192809488736,12.1686721181322,5.39231742277876,3.58496250072116,16.2621682705701,2.58496250072116,10.8933015308606,2,1,4,9.86727873970966,9.81057163474115,8.73470962022584,1,2,3.58496250072116,6.28540221886225,"1"
"TCGA.22.4605.01A",14.7271759475404,9.57742882803575,5.95419631038687,4.16992500144231,1,11.6908710092923,6.32192809488736,7.52356195605701,2.58496250072116,3,9.75822321472672,12.5665297826242,3.58496250072116,6.52356195605701,12.12153351734,6.32192809488736,3.58496250072116,12.6289011520282,9.58871463558226,4,12.8081597728684,13.4011461821535,7.39231742277876,13.7513348364013,4.70043971814109,7.02236781302845,5.8073549220576,8.04439411935845,13.9529232103627,14.3381792499001,7.4757334309664,9.02236781302845,11.4367115421372,10.1674181458317,1,11.7159619902551,11.9971794809376,6.35755200461808,11.3520434257954,6.12928301694497,7.4594316186373,6.52356195605701,13.3498340914572,4,10.6238814900135,3,8.44294349584873,3.58496250072116,7,3.8073549220576,6.8073549220576,1,13.2097579565814,1,7.58496250072116,1,2,9.07146236255662,5.90689059560852,7.4594316186373,5.95419631038687,2.58496250072116,13.2951949558807,7.49185309632967,9.7176764230664,4.16992500144231,13.9261106417853,2,2,8.66533591718518,13.0851404617018,1,1,1,8.75488750216347,1,12.5877775163282,1,3.58496250072116,1,1,3,14.4015462085087,7.32192809488736,2,4.70043971814109,12.2318211786574,9.5352753766208,8.54689445988764,2,6.78135971352466,1,12.1649069266757,8.74819284958946,8.01122725542325,8.62205181945638,2,9.2336196767597,1,8.22881869049588,14.8072542841279,16.1151656041235,3,7.16992500144231,7.58496250072116,14.3417967723918,9.1548181090521,3.58496250072116,1,11.4398308839814,9.55458885167764,15.5046948688182,1,7.84549005094437,3,13.7817695118631,3.32192809488736,7.64385618977472,3.32192809488736,14.5891829670394,8.22881869049588,14.877380003214,14.5166849493096,3.32192809488736,11.9643408677924,3.8073549220576,5.16992500144231,1,8.44294349584873,9.05528243550119,10.2336196767597,1,5.16992500144231,9.11894107272351,8.6724253419715,"1"
"TCGA.39.5040.11A",6.28540221886225,3.58496250072116,2,2,1,6.97727992349992,1,5.32192809488736,1,2,2.58496250072116,10.0195907283579,3,6.83289001416474,7.8073549220576,9.84862294042934,2,3,1,3,15.6677214087501,12.2562086885274,3,17.120116351415,3,6.64385618977472,4.70043971814109,5.32192809488736,3.58496250072116,14.5585402951031,6.08746284125034,5.39231742277876,11.7039035734447,9.7515440590891,1,1,13.6479080742818,1,8.62935662007961,1,4,9.92481250360578,13.5318687751776,2.58496250072116,3.8073549220576,1,7.2667865406949,5.58496250072116,4.4594316186373,2,5.85798099512757,1,12.9476369379518,3.58496250072116,2.58496250072116,2,1,12.7431513941125,2,4.16992500144231,9.31288295528435,3.32192809488736,15.399010832952,9.1548181090521,6.39231742277876,2.58496250072116,3.58496250072116,1,1,1,8.96578428466209,1,4,1,1,1,13.6295843001938,1,1,4.8073549220576,1,1,16.5543790029456,6.83289001416474,5.95419631038687,3,1,12.3581017074408,6.58496250072116,1,4.16992500144231,2,7.93073733756289,2.58496250072116,5.39231742277876,5.85798099512757,2,13.6156296369681,1,13.4739593656948,8.22881869049588,6.4594316186373,1,2.58496250072116,6,12.7253662578956,7.4594316186373,2,1,5.8073549220576,8.28540221886225,17.0988751089688,1,2,2,4.8073549220576,1,2.58496250072116,2,11.7540523675289,6.78135971352466,4.32192809488736,15.8417608868005,1,3.58496250072116,1,1,1,13.4845711809158,7.02236781302845,10.0980320829605,1,2,3,3,"1"
"TCGA.60.2715.01A",13.1049263038078,9.85174904141606,5.24792751344359,4.58496250072116,1,10.5137275959524,2.58496250072116,8.76818432477693,3.32192809488736,3.8073549220576,8.38370429247405,11.8540891798706,5.24792751344359,6.88264304936184,7.4757334309664,6.70043971814109,1,11.8533095554037,10.0389189892923,4.32192809488736,14.2784494582205,12.6279897843157,5.85798099512757,15.5639112445817,3.32192809488736,9.85798099512757,6.58496250072116,8.86418614465428,11.4542992936199,14.6267357129222,6.83289001416474,7.20945336562895,12.0265234425198,10.8780509127285,5.39231742277876,4.70043971814109,13.2390017577656,3.8073549220576,10.9218409370745,1,6.95419631038687,8.24792751344359,14.1244444600086,3,10.2502984179063,6.4262647547021,9.39231742277876,6.24792751344359,6.75488750216347,2.58496250072116,5.90689059560852,1,13.6443069615456,2,5.90689059560852,4.4594316186373,3,11.1724275086455,5.90689059560852,6.4262647547021,6.55458885167764,3.8073549220576,13.9140113285413,9.51569983828404,8.97727992349992,6.6724253419715,11.8360503550581,3,3.32192809488736,7.78135971352466,11.9614496943982,1,1,4.32192809488736,11.0552824355012,1,13.403544678202,1,10.1111356702347,3.32192809488736,2.58496250072116,2,15.3109677318498,11.0687782779854,6.04439411935845,4,4.4594316186373,10.2215871212648,8.32192809488736,2,7.90689059560852,1,11.3049216695817,8.29462074889163,8.73470962022584,9.48784003382305,1,11.4737057496194,2.58496250072116,11.5736471874933,13.0416591516372,14.5675996343906,2.58496250072116,4.32192809488736,9.78463484555752,14.356039240984,9.60362634498619,1,1,9.59245703726808,10.0168082876866,16.6227382178711,1,4.70043971814109,3.58496250072116,9.74819284958946,2.58496250072116,8.13955135239879,1,15.4946056156712,7.33985000288462,11.7772553151919,16.0939126836656,3.58496250072116,9.37068740680722,3,4.70043971814109,2,9.77478705960117,8.77478705960117,11.0874628412503,1,7.90689059560852,8.64385618977472,7.10852445677817,"1"
"TCGA.60.2712.01A",14.2270141936491,13.0738068471785,6.70043971814109,2.58496250072116,1,11.2167458581953,1,8.4757334309664,7.55458885167764,7,8.72109918870719,11.2203783276952,4.16992500144231,13.0491678723722,8.11894107272351,7.14974711950468,2.58496250072116,12.0126245388651,11.7176764230664,2,12.1605017475557,13.0227145730448,8.59245703726808,13.7821791938312,2.58496250072116,10.4817994316658,6.88264304936184,10,11.9262959947811,12.7287708495427,4,8.7279204545632,11.7919768208987,10.5698556083309,2,9.00562454919388,11.1811522568656,1,8.19967234483637,4.16992500144231,6.49185309632967,6.16992500144231,13.6124077931387,1,10.6402449362223,5.58496250072116,10.6220518194564,3,9.21431912080077,2.58496250072116,5,1,12.8540891798706,1,7.89481776330794,4.16992500144231,3,8.60733031374961,4.32192809488736,8.75488750216347,5.39231742277876,3.32192809488736,12.6755160440828,8.49185309632967,13.1449768240501,8.58496250072116,11.8049376720519,1,2,6.75488750216347,11.9693865213423,1,2,1,5.64385618977472,2,11.0525680508042,2.58496250072116,1,1,7.70043971814109,4.58496250072116,12.8181827049486,5,2.58496250072116,3.58496250072116,6.6724253419715,10.7176764230664,7.4594316186373,1,3.32192809488736,1,11.2900188469326,4,4.8073549220576,8.4757334309664,1,8.36632221424582,6.39231742277876,6.61470984411521,14.1631779244042,10.3106127816595,3.8073549220576,7.44294349584873,8.04439411935845,14.1054174897766,7.62935662007961,3.32192809488736,3.8073549220576,11.1137421660492,10.2714630279044,13.7168194613299,2,5.52356195605701,2,11.6733090755617,2.58496250072116,12.4787696194758,2.58496250072116,13.537461094633,7,12.4325419003883,12.9151324489507,2.58496250072116,6.12928301694497,3,1,4.70043971814109,7.53915881110803,9.2045711442492,8.48381577726426,1,3.58496250072116,1,7.7279204545632,"1"
"TCGA.60.2707.01A",15.0461008450288,17.0078813797013,9.90989308377004,4.16992500144231,2,9.9915218460757,5.08746284125034,12.502334580198,3,2.58496250072116,13.7120970510875,14.1318569606088,2.58496250072116,6.16992500144231,9.07146236255662,6.61470984411521,6.49185309632967,13.9616305625788,9.54689445988764,3.32192809488736,12.036860446673,13.344850683943,8.84549005094437,14.8033239190415,5.39231742277876,7.83289001416474,5.95419631038687,6.78135971352466,14.5449644327892,12.3717766443379,6.64385618977472,10.5736471874933,11.2264121927888,9.69696752623429,5.75488750216347,6.04439411935845,9.66177809777199,2.58496250072116,9.56224242422107,1,6.85798099512757,5.52356195605701,13.7603041252864,1,13.8593406539675,2,8.33091687811462,3,4.58496250072116,3.32192809488736,5,1,14.1057448542075,1,7.20945336562895,1,4,7.59991284218713,4.90689059560852,7.35755200461808,4.16992500144231,2.58496250072116,12.0559602344523,9.03342300153745,13.9115792414021,3.8073549220576,16.7768442324022,1,3,2,13.427312844135,1,1,3.32192809488736,6.75488750216347,1,12.0794847838268,1,1,1,3,3.32192809488736,16.9700834157512,6.4594316186373,5.58496250072116,2.58496250072116,3.58496250072116,10.8811139606751,8.37503943134692,1,6.55458885167764,1,11.7498694273968,5.08746284125034,1,6.4594316186373,1,7.18982455888002,1,6.6724253419715,16.2672621886248,16.3856602150843,2,6.39231742277876,8.44294349584873,14.4639074744129,6.08746284125034,2.58496250072116,3.32192809488736,11.292321632802,9.72109918870719,13.3998119593257,1,7.91886323727459,4.58496250072116,9.02790599656988,2.58496250072116,8.37503943134692,1,14.362080801331,6.4594316186373,14.6963155588928,13.3000665099573,3.8073549220576,10.515699838284,4.4594316186373,1,1,8.53915881110803,9.65105169117893,9.12412131182919,1,5.95419631038687,8.31288295528435,1,"1"
"TCGA.39.5034.01A",4.70043971814109,5.4594316186373,1,1,1,10.7565563225241,1,11.8795832496128,2,1,2.58496250072116,10.729620743553,2,5.32192809488736,5.95419631038687,4.90689059560852,1,12.0279059965699,13.2146226863023,8.20945336562895,9.17492568250068,12.1446582428319,4,11.3083390301394,1,7.8073549220576,8.16992500144231,8.06608919045777,3.8073549220576,11.9181178510318,5.90689059560852,3.58496250072116,11.8795832496128,8.98868468677217,1,1,9.91587937883577,4,7.70043971814109,4.8073549220576,4.70043971814109,6.04439411935845,12.6626683755175,1,9.04984854945056,5.64385618977472,6.4594316186373,2.58496250072116,5.90689059560852,3.32192809488736,3,1,12.7030383889864,5,7.35755200461808,2,2,4.8073549220576,1,6.32192809488736,3.32192809488736,4.58496250072116,11.7714894695006,11.6733090755617,7.16992500144231,4.16992500144231,12.5338163894334,1,3,8.33985000288462,11.2455527062557,1,1,1,7.71424551766612,1,12.496853777388,1,6.85798099512757,1,6.24792751344359,1,13.6816776552097,5.58496250072116,4.70043971814109,5.08746284125034,9.29920801838728,10.467605550083,9.56985560833095,1,5.8073549220576,6.32192809488736,11.2348174311173,3.32192809488736,9.87958324961278,6.78135971352466,1,6.12928301694497,4.4594316186373,5.16992500144231,11.2667865406949,5,1,5,10.0633950812885,11.9893944998447,7.55458885167764,2.58496250072116,1,9.14465824283188,10.1848753429083,11.791162888555,3.58496250072116,5.64385618977472,1,7.4757334309664,2,4.90689059560852,2,11.0579917227592,12.3325960577892,8.18982455888002,12.4933551214949,6.75488750216347,12.0647427647503,2,1,2,4.8073549220576,9.2045711442492,10.0768155970508,1,1,11.4346282276367,6.35755200461808,"1"
"TCGA.77.8131.01A",12.3777527950222,16.9096821754333,9.00562454919388,4.32192809488736,8.01122725542325,6,4.4594316186373,9.02790599656988,5.32192809488736,3,8.38370429247405,10.6054795180617,2,5.70043971814109,4.4594316186373,6.12928301694497,4.58496250072116,13.3258675805754,7.74146698640115,3,10.8579809951276,11.9262959947811,7.98868468677217,13.1506992887445,2.58496250072116,5,6.24792751344359,5.16992500144231,13.2732128098543,12.8193807908646,2.58496250072116,6.24792751344359,11.0834793273318,7.90689059560852,1,5.24792751344359,10.7159619902551,6.08746284125034,8.15987133677839,2.58496250072116,8.33985000288462,6.04439411935845,12.8045344029952,3.8073549220576,11.8895039634115,6.12928301694497,8.77478705960117,3.58496250072116,3.58496250072116,2,5.64385618977472,1,12.8372337003391,1,7.10852445677817,2,2,8.99435343685886,2,6.70043971814109,5,2.58496250072116,13.3148664310532,6.75488750216347,8.21916852046216,4.58496250072116,14.5946745036899,1,5.64385618977472,5.32192809488736,9.77478705960117,1,1,3.32192809488736,5.16992500144231,1,11.7498694273968,1,3,1,2.58496250072116,3.58496250072116,13.4236411950759,7.4262647547021,4.32192809488736,2.58496250072116,2.58496250072116,9.63662462054365,9.62935662007961,1,6.16992500144231,1,11.9865531497567,2,3.58496250072116,6.24792751344359,3,9.8008998999203,1,7.4262647547021,15.4044763508472,14.0227145730448,1,3.8073549220576,8.39231742277876,12.334831928118,7.4594316186373,2,1,8.82654848729091,8.56985560833095,12.5698556083309,1,6.08746284125034,3,14.334831928118,1,9.34429590791582,3.32192809488736,11.8672787397097,5.58496250072116,13.827739648807,12.4701504352744,1,6.39231742277876,1,1,1,7.44294349584873,8.3037807481771,7.5077946401987,1,2.58496250072116,10.0980320829605,2,"1"
"TCGA.22.5491.11A",7.12928301694497,2.58496250072116,2,1,1,5.52356195605701,2.58496250072116,4.58496250072116,1,1,5.85798099512757,11.7788984760084,1,6.58496250072116,7.02236781302845,8.4093909361377,1,4.4594316186373,4.58496250072116,2.58496250072116,15.5444815223108,11.7397806097733,4.70043971814109,17.5950680395157,1,7.79441586635011,5.52356195605701,3.8073549220576,3.32192809488736,16.8373076272015,3.32192809488736,5.52356195605701,12.3858624006415,11.539158811108,2.58496250072116,1,13.508042334429,1,8.01122725542325,1,3.58496250072116,9.76155123244448,13.914198242455,1,4.58496250072116,2,6.4594316186373,6.28540221886225,4.58496250072116,1,6.4262647547021,1,13.6327680547287,2.58496250072116,2,2,2,14.2547333892467,2,4.16992500144231,8.36632221424582,2,14.3872095807196,9.61102479730735,5.39231742277876,1,3,1,1,1,10.3014961949825,1,2,1,1,1,14.7504976420991,1,1,4.16992500144231,1,2,17.9449407807105,5.58496250072116,3.32192809488736,3.32192809488736,4.8073549220576,12.2726297849764,5.85798099512757,1,1,1,8.4757334309664,2,7.08746284125034,6.93073733756289,1,12.5304063370991,1,13.6422773785039,6.78135971352466,4.8073549220576,1,2,6.24792751344359,13.2336196767597,5.95419631038687,1,1,5.24792751344359,6.8073549220576,17.5404761957167,1,2,1,5.85798099512757,1,3.8073549220576,1,11.1111356702347,5.70043971814109,5.52356195605701,18.1788204395794,1,5.16992500144231,1,1,1,12.729620743553,6.64385618977472,10.8407779235951,1,1,2.58496250072116,2,"1"
"TCGA.98.A53D.01A",9.37937836707126,11.515699838284,2,2,1,6.08746284125034,1,5.4594316186373,1,1,2.58496250072116,12.4767462039395,3.8073549220576,5.24792751344359,5,8.67948009950545,2,7.90689059560852,6.58496250072116,3,15.1627060184824,12.1996723448364,3.32192809488736,14.7951264785649,2,7.3037807481771,4.90689059560852,8.12928301694497,6.12928301694497,16.4807271007376,3,6.04439411935845,11.3376219019925,9.2807707701306,1,7.33985000288462,11.5574637015978,2,10.0223678130285,1,6.24792751344359,6.04439411935845,13.5643876960526,1,8.63662462054365,2,7.88264304936184,6.61470984411521,3.32192809488736,2,6,1,14.1622339581496,2,4,2,1,9.2045711442492,5,4.58496250072116,8.09803208296053,3,12.0299773465896,9.19967234483636,7.78135971352466,4.16992500144231,8.78135971352466,1,1,1,9.93663793900257,1,2,1,5.70043971814109,1,12.0175044011094,1,1,4.16992500144231,5,1,16.3831642606351,5.85798099512757,1,3,3.8073549220576,11.1163439612375,6.83289001416474,2,3.8073549220576,1,10.0251395622785,2,2.58496250072116,7.58496250072116,1,10.4614794472862,2,7.3037807481771,10.9772799234999,10.2288186904959,1,6.16992500144231,7.61470984411521,13.2547333892467,6.70043971814109,2,1,5.08746284125034,7.98868468677217,15.8998289317743,1,3.58496250072116,3,9.18982455888002,1,5.4594316186373,3.32192809488736,12.4645457503339,6.83289001416474,7.8703647195834,16.4031119112987,4.90689059560852,7.79441586635011,2.58496250072116,2.58496250072116,1,8.60733031374961,7.12928301694497,10.1085244567782,1,1,3,2.58496250072116,"1"
"TCGA.77.8007.01A",13.9333218207329,8.82654848729091,6.35755200461808,6.35755200461808,2.58496250072116,11.6908710092923,2,13.6110247973074,1,1,1,14.286990851632,5.52356195605701,5.52356195605701,1,7.06608919045777,4.70043971814109,11.4093909361377,10.0714623625566,2.58496250072116,10.0416591516372,12.7866780338907,4.8073549220576,18.3130158625467,3,5.85798099512757,6.28540221886225,4.8073549220576,3.8073549220576,7.94251450533924,4.70043971814109,4.90689059560852,12.1363503414542,10.0028150156071,1,2.58496250072116,10.2070143201775,1,9.66533591718518,2.58496250072116,7.12928301694497,5.64385618977472,14.501961549804,1,9.96000193206808,5.32192809488736,11.813781191217,3.8073549220576,3,2.58496250072116,6.6724253419715,1,14.3083390301394,2.58496250072116,2,1,3.32192809488736,7.49185309632967,3,3.8073549220576,6.12928301694497,1,14.876516946565,9.13442632022093,4.90689059560852,2.58496250072116,16.8880535047284,3,4,2,9.13955135239879,1,1,2,9.51569983828404,1,13.3370643386847,1,1,1,1,2,16.8058949845279,4.70043971814109,2,7.16992500144231,8.44294349584873,10.5468944598876,7.49185309632967,1,4.90689059560852,2,13.7862696276485,1,6.12928301694497,7.04439411935845,1,5.08746284125034,1,2,11.1019756709492,5.16992500144231,1,2.58496250072116,8.91886323727459,16.3718106697631,7.96578428466209,2,2,4.32192809488736,9.82017896241519,8.6724253419715,1,7.5077946401987,3.32192809488736,7.14974711950468,3,8.78790255939143,1,12.179287104646,7.97727992349992,4.8073549220576,14.2363132270428,11.1935253605012,8.17990909001493,2,1,1,3,9.94544383637791,10.7648715907361,1,1,3,4.16992500144231,"1"
