"","SOX17","TMPRSS4","EGF","TMPRSS11D","PLPP4","HMGB3P6","PSMD10P2","GSDMC","CD5L","RPTN","PLA2G1B","EIF4G1","LINC01994","GABRG2","CDT1","VIL1","FOXG1","IQANK1","GYPE","FANCI","VEPH1","PCAT6","CYCSP6","SP8","SLC9A2","LINC02163","DNASE2B","OR7E47P","HELLS","LINC02306","CHRDL1","RNF222","VCAN","LINC00668","PPFIA4","MAGEC2","PLUT","OR10Q1","MT1M","MIR205HG","LINC02830","KCNK2","CABP5","PLXNB3","PES1P1","LARGE2","C1orf158","OR8I2","AGRP","LINP1","CRB3P1","SALL4","CBLN2","CA6","IGF2BP3","UGT1A7","BPIFB2","OR7E36P","H2BC9","LINC02555","CSTL1","NLGN1","AK4P3","FAM25A","NAA11","CNTNAP4","PCNPP3","GCGR","LINC00640","C8B","PRSS56","DCAF8L1","LINC00940","KRT75","ONECUT3","NDNF","LINC00887","KRT17P1","LINC01412","PARPBP","CT55","BMP7","SPRR2B","UCN2","SBSN","CD93","KRTDAP","SPRR4","LY6G6C","C4BPA","SKA1","HROB","COL17A1","TFAP2A","FAM83A","GPM6A","SFTPA1","LDB2","AQP4","ISM2","HJURP","CEP55","ATF7IP","EWSAT1","DMRT1","CCDC121P1","LINC01956","FGF4","NRSN1","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","status"
"TCGA.66.2791.01A",6.70043971814109,15.2484464818341,11.5117526537674,11.3869402453243,8.90086680798075,1,5.75488750216347,9.14465824283188,4.16992500144231,4.8073549220576,4.4594316186373,16.5732033769134,1,6.28540221886225,11.1749256825007,4.8073549220576,2,13.3162815317462,5.70043971814109,13.2740869056344,8.04439411935845,7.49185309632967,9.68650052718322,6.08746284125034,10.6366246205436,5.58496250072116,5.24792751344359,7.16992500144231,11.523561956057,3,10.5999128421871,2.58496250072116,15.0818994761163,11.4377520723236,10.1395513523988,2.58496250072116,1,1,6.20945336562895,12.3896313392605,6.04439411935845,8.99435343685886,2,11.0848083878044,1,11.616548843779,3.58496250072116,1,3.58496250072116,8.29462074889163,1,7.65821148275179,9.1548181090521,1,11.8509681509824,13.9760270401898,2,1,7.06608919045777,4,1,9.92481250360578,3,3.58496250072116,1,4.58496250072116,1,4,7.22881869049588,3,1,1,2,6.55458885167764,5.16992500144231,10.1774195379892,6.75488750216347,3.32192809488736,3,11.0808175276083,3.32192809488736,12.6604416502092,2.58496250072116,6.24792751344359,7,12.6151698138436,5.64385618977472,3.32192809488736,4.70043971814109,11.8703647195834,10.5584207132687,11.2276159434142,13.8647665114234,11,13.7688046164558,6.70043971814109,13.2629757012279,9.88569637333939,11.4988492065317,6.8073549220576,12.1786648510065,12.3575520046181,13.2708792953288,8.64385618977472,8.78790255939143,1,4.58496250072116,1,4,6.12928301694497,9.40514146313634,8.03342300153745,2,1,4,10.2784494582205,10.8579809951276,1,4.4594316186373,5.24792751344359,9.6582114827518,6.61470984411521,4.58496250072116,12.7784878612224,7.75488750216347,9.93369065495223,1,"1"
"TCGA.43.3394.01A",5.58496250072116,15.783612165256,9.23840473932508,12.7854524681585,8.58496250072116,2,6.4262647547021,12.3630396302565,2,5.64385618977472,5.95419631038687,16.4276402159943,3.32192809488736,3.32192809488736,11.8113746935099,4.16992500144231,5.4594316186373,12.9661449133456,4.4594316186373,13.9083926207737,8.31288295528435,10.3037807481771,9.4594316186373,8.86418614465428,11.3387363825739,6.61470984411521,5.08746284125034,7.79441586635011,11.3297963382207,1,9.57742882803575,4.4594316186373,13.9538326821453,11.1111356702347,10.1421070573025,1,6.85798099512757,3,6.58496250072116,12.8021124185861,6.83289001416474,9.38801728534514,2,10.3151495622563,1,12.9214690605314,4.4594316186373,1,5.24792751344359,6.70043971814109,1,7.24792751344359,5.95419631038687,5.85798099512757,13.1861142395416,13.025831668332,4.90689059560852,3.58496250072116,7.32192809488736,4.90689059560852,5,8.57742882803575,5.08746284125034,8.64385618977472,3,5.58496250072116,2,2,7.52356195605701,2.58496250072116,2,1,3.58496250072116,6.16992500144231,6.35755200461808,10.9729797860663,5.52356195605701,5,2.58496250072116,11.9322147519684,1,11.7573900093666,8.12928301694497,8.44294349584873,10.7176764230664,11.7142455176661,7.35755200461808,7.08746284125034,10.0660891904578,13.2737955992143,10.7498694273968,11.2888660741658,16.0345410698239,12.3592004851336,9.18982455888002,5.24792751344359,16.9264813239664,9.70043971814109,12.526988205432,9.16490692667569,11.3487281542311,12.2784494582205,13.5308939811939,4.58496250072116,5.85798099512757,2.58496250072116,5.8073549220576,1,3,6.16992500144231,8.57742882803575,3.8073549220576,4,2.58496250072116,5.52356195605701,10.5294305541462,10.2215871212648,1,6.6724253419715,8.73470962022584,8.4178525148859,9.57742882803575,7.61470984411521,13.4845711809158,5.08746284125034,11.6917435191713,4.32192809488736,"1"
"TCGA.33.4586.01A",5.52356195605701,14.8595347863827,11.1382718001722,11.8618623400592,8.4178525148859,2.58496250072116,7.04439411935845,9.5077946401987,3,2,5.08746284125034,17.2767060198924,2,7.35755200461808,11.8548683832602,2.58496250072116,3,12.5502658068687,2.58496250072116,13.030322282644,7.8703647195834,10.2360141919001,8.39231742277876,9.13442632022093,9.35755200461808,6.83289001416474,5.70043971814109,6.20945336562895,11.0741414627525,2,5.8073549220576,1,13.4838157772643,11.9076418036655,9.85486838326024,14.0408034098476,1,1,6.24792751344359,13.7966480414138,3,7.02236781302845,1,11.8209766926212,2,12.9288884393976,1,1,3,8.09803208296053,1,5.90689059560852,13.7084372989653,1,12.3701424794954,15.6066943705046,4.32192809488736,1,6,5.32192809488736,3,8.93073733756289,2.58496250072116,2,1,8.53138146051631,4.58496250072116,4.4594316186373,6.90689059560852,4,2.58496250072116,1,2,9.62935662007961,7.64385618977472,9.91886323727459,5.08746284125034,7.71424551766612,2,11.1686721181322,1,12.6843103111243,1,8.44294349584873,5.8073549220576,12.0313565962557,4.16992500144231,2.58496250072116,4.16992500144231,12.2015113445001,11.8368393597487,11.2167458581953,12.9042582828005,12.8544788341716,12.1904420187828,6.85798099512757,14.7512302136781,9.20945336562895,11.9483672315847,3.58496250072116,11.9031286768123,12.8753654006418,13.2270141936491,4.58496250072116,7.79441586635011,2,5.58496250072116,1,2,5.95419631038687,11.2336196767597,6.24792751344359,3,1,6.64385618977472,10.0084286220706,11.9708249013626,1,5.70043971814109,2.58496250072116,7.56985560833095,3.58496250072116,4.4594316186373,13.2434715383963,5.64385618977472,10.5736471874933,2,"1"
"TCGA.39.5021.01A",6.7279204545632,13.9654235658101,8.8008998999203,4.4594316186373,7.28540221886225,3,4.70043971814109,8.3037807481771,2,4.32192809488736,3.32192809488736,16.8803009726468,3.32192809488736,5.16992500144231,12.3613955331659,1,8.58496250072116,12.2021238238305,3.8073549220576,12.8951965725633,8.28540221886225,9.01680828768655,4.70043971814109,9.00562454919388,11.3531468254981,5.32192809488736,6.58496250072116,6.4594316186373,11.9936460600166,1,9.18487534290828,2,13.9717231611768,10.7747870596012,9.27612440527424,6.04439411935845,2.58496250072116,1,6.16992500144231,12.0272148851598,5,10.6829945836817,1,8.62935662007961,2,12.2854022188622,5,1,3.32192809488736,1,1,6.97727992349992,8.63662462054365,6.55458885167764,11.4062050054189,13.2042654561368,4.16992500144231,1,5.32192809488736,4,4,12.0119260663068,4.4594316186373,1,1,5.95419631038687,2,3.8073549220576,4.4594316186373,3,2.58496250072116,2.58496250072116,1,3.32192809488736,3.8073549220576,9.85174904141606,3.58496250072116,3,1,10.5018371849023,8.53138146051631,11.410451351504,2,6.52356195605701,4.58496250072116,11.2854022188622,4.4594316186373,3.58496250072116,9.28540221886225,10.8041310211833,11.7936033092794,10.4898479604393,15.297489501161,11.2597432636908,7.61470984411521,4.70043971814109,13.4517262680745,9.6724253419715,10.2502984179063,6.78135971352466,12.3066313617125,12.1059085085712,12.5512276035983,5.39231742277876,4.8073549220576,1,2.58496250072116,2,5.58496250072116,9.49185309632967,13.2928967554092,4.70043971814109,2,4.70043971814109,4.32192809488736,10.0251395622785,9.4797802640291,3,3.58496250072116,5.08746284125034,9.06069593168755,7.70043971814109,4.90689059560852,12.6675551070411,5.95419631038687,11.7116669735643,1,"1"
"TCGA.85.8664.01A",3.32192809488736,10.0251395622785,5,2,5,2.58496250072116,2,4.90689059560852,2.58496250072116,1,3.8073549220576,16.0699112351893,4,5.95419631038687,11.4918530963297,3.8073549220576,9.20945336562895,11.4241662888181,1,13.2121923719085,5.75488750216347,10.2360141919001,2.58496250072116,9.05528243550119,9.82654848729091,7.06608919045777,1,7.04439411935845,12.4578938373147,1,2,2.58496250072116,12.8929222236306,7.91886323727459,12.4262647547021,2,1,1,5.32192809488736,14.8840750996143,3.58496250072116,2.58496250072116,2,11.2502984179063,1,13.1098306542788,1,1,2,5.39231742277876,1,9.80413102118332,11.8201789624152,2.58496250072116,8.31288295528435,5.4594316186373,2.58496250072116,1,9.91587937883577,2.58496250072116,3.8073549220576,2.58496250072116,3,1,1,1,1,2,4.58496250072116,3.32192809488736,4.4594316186373,1,1,10.7862696276485,3.58496250072116,6.32192809488736,5.08746284125034,5.16992500144231,1,10.211888294546,3,13.981032058361,1,8.5077946401987,2,9.15987133677839,3.8073549220576,1,1,8.56224242422107,10.8657332708518,10.6987046667703,15.570270797977,12.3608470841797,6.4262647547021,4.32192809488736,11.5166849493096,6.20945336562895,7.37503943134692,6.61470984411521,11.6969675262343,12.1916761463524,12.402479172215,7.4594316186373,5.16992500144231,1,1,13.1848753429083,1,2,9.01122725542325,1,1,1,2.58496250072116,10.047123912114,10.2526654324502,1,4.90689059560852,1,7.02236781302845,13.677719641641,4.16992500144231,9.86108690599539,4.8073549220576,7.83289001416474,3.58496250072116,"1"
"TCGA.21.1071.01A",7.37503943134692,13.6309496268329,11.1959872980285,6,7.98868468677217,2,4.32192809488736,9.58496250072116,2,1,3,16.4420687523067,1,7.84549005094437,11.1279943209764,7.4757334309664,3.58496250072116,11.7245138531199,4.58496250072116,12.7125270004398,7.84549005094437,7.93073733756289,5.64385618977472,3.58496250072116,9.20945336562895,7.3037807481771,2.58496250072116,6.24792751344359,11.8826430493618,1,8.48381577726426,3.8073549220576,14.6179265567988,10.8281364841941,11.0195907283579,2.58496250072116,1,1,5.95419631038687,14.2616542156775,4.16992500144231,4.4594316186373,1,10.2573878426927,1,11.2203783276952,1,1,2.58496250072116,7.8703647195834,1,8.69348695749932,6.28540221886225,2,11.4314976042581,7.37503943134692,1,1,7.10852445677817,5.32192809488736,4.8073549220576,9.89784545600551,2,1,1,8.29462074889163,3,4.70043971814109,4.16992500144231,2.58496250072116,3,1,2.58496250072116,6.55458885167764,3.8073549220576,8.70735913208088,3.8073549220576,4.32192809488736,1,10.9454438363779,1,11.5802585674998,4,8.4262647547021,7.58496250072116,12.3663222142458,3,2,4.32192809488736,8.8703647195834,11.1019756709492,10.7125270004398,13.6875943895761,11.4645457503339,9.19475685442225,4.58496250072116,12.2714630279044,9.5274770060604,10.4220647661728,5.24792751344359,12.179287104646,12.9505558970475,13.2778685461768,7.59991284218713,4.8073549220576,1,4.16992500144231,1,2,7.16992500144231,11.4283601727043,2.58496250072116,3.58496250072116,1,3,10.1774195379892,10.6847486204216,1,6.4262647547021,2.58496250072116,7.39231742277876,5.08746284125034,4.90689059560852,11.8795832496128,5.64385618977472,8.55458885167764,1,"1"
"TCGA.18.4083.01A",5.64385618977472,13.1192653831758,9.84549005094438,11.3531468254981,10.9203528554151,1,3.32192809488736,8.8073549220576,1,9.14974711950468,2,16.7306028097771,6.08746284125034,6.49185309632967,12.5608104687279,6.58496250072116,1,12.9552866455245,4.70043971814109,14.3886900272743,6.4262647547021,8.8703647195834,6.20945336562895,6.4594316186373,9.28540221886225,7.58496250072116,3.58496250072116,7.89481776330794,13.1627060184824,2,11.6073303137496,6.35755200461808,15.1475229443507,9.58496250072116,10.6741922681457,1,1,1,7,13.8900742361803,6.20945336562895,4.90689059560852,1,9.76487159073609,1,12.7039035734447,2,1,4.70043971814109,2.58496250072116,1,8.18982455888002,2,4.90689059560852,12.8784341495593,9.87958324961278,1,2,3.8073549220576,2.58496250072116,3.8073549220576,10.2021238238305,1,1,10.6275338844728,6.08746284125034,1,4.4594316186373,6.4594316186373,2,1,1,2,7.14974711950468,3.32192809488736,9.31741261376487,4,5.95419631038687,1,12.189206834597,10.7813597135247,12.7883105037009,4.32192809488736,8.65105169117893,10.7245138531199,12.2378074737231,9.57364718749332,5.39231742277876,9.01122725542325,9.27612440527424,12.6229669447905,11.3695973462787,14.680799034573,12.3392933001801,10.1006623390052,2,13.3168471836025,9.91288933622996,9.07146236255662,8.09803208296053,11.0430272835945,11.7590559391602,13.7393587074334,5.85798099512757,7.97727992349992,6.6724253419715,4.90689059560852,2,3,1,11.4635243732712,7.20945336562895,5.08746284125034,7.83289001416474,2.58496250072116,11.4356702609366,12.1491119907069,1,3.58496250072116,7,11.7481928495895,9.28540221886225,5,12.8967108157261,7.68650052718322,10.7313190310251,4.8073549220576,"1"
"TCGA.22.5485.01A",6.7279204545632,16.1297659813107,11.7747870596012,8.12928301694497,6.4262647547021,2,5.24792751344359,12.6183855022586,4.58496250072116,7.56985560833095,6.78135971352466,17.4691807272101,2.58496250072116,4.32192809488736,13.3193898760002,5.16992500144231,1,13.4424251933316,5.58496250072116,13.8127789716277,9.66888498426625,11.0098286173681,8.40087943628219,7.16992500144231,7.06608919045777,6.88264304936184,6.08746284125034,5.95419631038687,11.635718120331,1,9.42206476617281,3.8073549220576,13.2033480029798,10.8169836232554,9.28540221886225,5.85798099512757,2,1,5.32192809488736,14.0972091435503,4,8.7279204545632,1,10.8641861446543,1,13.5686686933805,1,1,5.08746284125034,8.99435343685886,1,4,1,8.03342300153745,11.1059085085712,15.6375871533277,3.32192809488736,1,6.7279204545632,5.8073549220576,5.8073549220576,8.59245703726808,2,2,1,3.32192809488736,1,3,7.4093909361377,6.52356195605701,1,2,2,6.12928301694497,2,11.6384359139905,4.58496250072116,4.58496250072116,2,11.5137275959524,2,14.2954819736954,7.84549005094437,7.56985560833095,9.38801728534514,13.0098286173681,5.8073549220576,5.70043971814109,9.33539035469392,12.8963324039099,12.3810021095509,11.1085244567782,14.7187469099011,12.2502984179063,10.3331553503106,6.4594316186373,18.0331110779386,10.1848753429083,13.4632689159813,10.57931593758,12.7988767681333,12.6275338844728,14.3474829606397,9.66177809777199,4.32192809488736,1,1,1,1,3.32192809488736,10.2264121927888,3.8073549220576,4,3,8.5077946401987,10.1699250014423,9.18982455888002,1,5.16992500144231,5,9.75488750216347,16.029028346977,4.32192809488736,14.1538686552232,8,11.5802585674998,2,"1"
"TCGA.85.6798.01A",5.39231742277876,14.9351650496037,10.5274770060604,9.4594316186373,10.8780509127285,2.58496250072116,5,9.44708322620965,3.32192809488736,5.16992500144231,2,17.7833947522672,4.16992500144231,6.28540221886225,12.595257481449,5.4594316186373,6.04439411935845,12.7883105037009,1,13.5560269927247,6,9.90689059560852,6.16992500144231,9.19475685442225,8.35755200461808,4.16992500144231,2.58496250072116,7.16992500144231,11.0084286220706,2,3.32192809488736,3.58496250072116,14.9804073798317,9.04439411935845,9.94251450533924,3,1,1,6.28540221886225,12.7073591320809,5.90689059560852,11.8407779235951,1,9.71080643369935,1,13.3365065598103,1,1,3,1,1,6.35755200461808,1,2.58496250072116,11.7623820387104,13.6279897843157,1,1,7.94251450533924,2,5.70043971814109,11.0953970227926,2,4.16992500144231,1,3.32192809488736,1,3.32192809488736,7.35755200461808,2.58496250072116,1,2,1,9.21916852046216,4.58496250072116,8.23840473932508,2,7.35755200461808,2,9.54303182025524,1,14.7725207763148,3,8.876516946565,6.58496250072116,11.1848753429083,3,5.32192809488736,7.28540221886225,3.32192809488736,10.3706874068072,10.4635243732712,13.9192357860283,12.5008418795569,8.25738784269265,1,7.5077946401987,9.0389189892923,4.16992500144231,9.98013957763916,11.2620948453702,11.5381889320524,11.7919768208987,4.70043971814109,4.32192809488736,1,2,1,4.32192809488736,6.70043971814109,11.2934716488381,6.04439411935845,2,1,2,8.74819284958946,10.1674181458317,1,3.8073549220576,2,9.66177809777199,6.90689059560852,5.16992500144231,11.3619437737352,4,9.54303182025524,4.16992500144231,"1"
"TCGA.85.A511.01A",7.4093909361377,14.4870863402713,8.24792751344359,12.6860627498954,9.82336724004623,2,4.32192809488736,10.9943534368589,3,5.16992500144231,3,16.6411203665652,2.58496250072116,8.62935662007961,12.2479275134436,4.90689059560852,5.58496250072116,13.0254856568084,3.32192809488736,12.590587049915,7,9.21431912080077,8.67948009950545,6.08746284125034,9.68999797141945,6.4262647547021,3.58496250072116,6.70043971814109,12.1465686757408,2.58496250072116,7.74146698640115,4.16992500144231,15.54791873756,10.7414669864011,11.2443638351205,3.8073549220576,2,1,8.03342300153745,13.1811522568656,6.52356195605701,4.58496250072116,1,10.951284714967,1,13.3034953767904,2,1,4.70043971814109,4.8073549220576,1,8.79441586635011,6.61470984411521,3.32192809488736,11.7364019313183,11.7657004876511,1,1,8.25738784269265,4.16992500144231,4.90689059560852,8.62935662007961,3.32192809488736,3.58496250072116,2,3.58496250072116,2.58496250072116,5.75488750216347,5.75488750216347,2,1,1,1,5.75488750216347,6.55458885167764,8.23840473932508,7.39231742277876,3.32192809488736,2,10.609178738142,2,13.3785658100006,5.32192809488736,9.43462822763673,8.70043971814109,12.0361736125535,5.75488750216347,3.58496250072116,8.19967234483637,7.04439411935845,10.3286749273279,10.5943246039248,14.9777271182714,12.5612879451648,12.2928967554092,4.4594316186373,10.1059085085712,9.66177809777199,6.55458885167764,3.58496250072116,11.6054795180617,13.2333200827308,13.6875943895761,4.16992500144231,5.85798099512757,3.58496250072116,5.75488750216347,1,1,5.08746284125034,9.92184093707449,2.58496250072116,2,4.32192809488736,1,10.2312211807112,9.87958324961278,1,4.32192809488736,8.07681559705083,9.02236781302845,8.06608919045777,6.16992500144231,10.9483672315847,6.4594316186373,10.3531468254981,5,"1"
"TCGA.22.4607.01A",7.22881869049588,16.3366808888752,9.17990909001493,10.5622424242211,9.25738784269265,1,7.71424551766612,11.7870863245516,1,1,4.4594316186373,15.2998519349527,2,2,12.8872206154684,6.75488750216347,2.58496250072116,12.7719020806977,3.8073549220576,12.4752267777423,9.50382573799575,11.3003525603282,6.85798099512757,4.32192809488736,9.82017896241519,3,4.16992500144231,8.467605550083,11.3454052467178,5,9.20945336562895,6.12928301694497,14.3110387114095,5,8.59245703726808,1,1,1,7.18982455888002,14.2056405428566,4,7.74146698640115,1,10.3880172853451,1,12.9483672315847,5.64385618977472,1,1,9.51175265376738,1,7.18982455888002,1,2,8.97154355395077,4.4594316186373,6.58496250072116,2.58496250072116,9.55074678538324,4.4594316186373,2,6.75488750216347,2.58496250072116,4,1,3.8073549220576,1,3,6.90689059560852,4.4594316186373,1,1,1,12.7607199474656,1,7.88264304936184,7.4594316186373,4.32192809488736,2.58496250072116,10.6882503091332,2,13.6332223038008,4.16992500144231,5.58496250072116,4.70043971814109,12.399277924509,4.16992500144231,3,7.14974711950468,5.64385618977472,10.5545888516776,8.92481250360578,13.9790678714805,13.2428763671664,12.6054795180617,4.16992500144231,5.08746284125034,10.4512111118323,7.6724253419715,4.16992500144231,11.471675214392,12.2215871212648,13.3320365483617,3,9.33091687811462,1,7.53915881110803,1,2.58496250072116,1,13.5989829710361,4.4594316186373,2.58496250072116,1,1,9.55074678538324,9.90086680798075,1,6.32192809488736,3.32192809488736,6.85798099512757,6.7279204545632,4.4594316186373,12.5493033685136,5.64385618977472,7.49185309632967,1,"1"
"TCGA.21.1078.01A",6.08746284125034,17.7628621304212,2,1,3.58496250072116,2.58496250072116,1,7.44294349584873,3.8073549220576,1,6.08746284125034,15.4542992936199,1,1,9.83289001416474,2.58496250072116,1,14.0523982320716,4.70043971814109,11.7919768208987,5.24792751344359,9.14465824283188,1,1,9.13955135239879,4,1,4.4594316186373,10.5887146355823,1,5.75488750216347,2.58496250072116,10.539158811108,3.58496250072116,9.41362792902417,2,2.58496250072116,1,4.16992500144231,12.8057438721516,5.39231742277876,2,1,11.9665054519057,1,10.1472049249422,4,1,2,6.24792751344359,1,5.58496250072116,1,1,1,6.88264304936184,2.58496250072116,2.58496250072116,5.24792751344359,3,2.58496250072116,4.8073549220576,1,3,1,1,1,2.58496250072116,5.24792751344359,1,1,1,3,1,2.58496250072116,10.2312211807112,5.75488750216347,4,1,9.67595703294175,2.58496250072116,12.7308946465417,1,8.17990909001493,3.32192809488736,10.5038257379958,3,2.58496250072116,3,8.76818432477693,8.27612440527424,8.2667865406949,11.4062050054189,11.9188632372746,16.2914225444898,4,12.9392118826664,8.51569983828404,8.79441586635011,5.90689059560852,9.87344411251538,9.8703647195834,13.6515002206527,2,1,1,7.14974711950468,1,1,2.58496250072116,4,1,1,1,3.8073549220576,7.82017896241519,8.4594316186373,1,1,2,2,6.7279204545632,8.61470984411521,12.1692986957928,4.58496250072116,7.22881869049588,2,"1"
"TCGA.77.8150.01A",5.24792751344359,12.9053870050181,7.33985000288462,4.58496250072116,5.32192809488736,1,4.4594316186373,10.6582114827518,2,4.32192809488736,2,14.5987504095718,3.58496250072116,2,11.0980320829605,1,2,11.1176431013891,1,12.0768155970508,4.70043971814109,6.93073733756289,7.4594316186373,1,9.77807712953536,4.8073549220576,2.58496250072116,2.58496250072116,10.515699838284,1,6.24792751344359,3,11.3465137331656,9.72109918870719,7.39231742277876,4.4594316186373,1,1,4.70043971814109,11.4314976042581,4.16992500144231,3.8073549220576,1,9.71080643369935,1,10.8595347863827,1,1,1,4,1,4.32192809488736,6.35755200461808,1,10.5077946401987,12.270295326472,1,1,6.08746284125034,3,4.16992500144231,3.8073549220576,1,1,1,3,2,5.85798099512757,5.75488750216347,2.58496250072116,1,1,1,8.13955135239879,1,7.06608919045777,2.58496250072116,2,1,9.73470962022584,1,13.0220209696464,4.70043971814109,6.16992500144231,7.82017896241519,10.967226258836,3,3.32192809488736,6.70043971814109,8.36632221424582,9.78790255939143,9.41362792902417,10.6688849842662,10.5333297323058,7.70043971814109,2,11.6873756834375,8.11894107272351,8.09803208296053,5.90689059560852,9.62570884306447,10.8856963733394,11.2597432636908,2.58496250072116,2.58496250072116,1,4.32192809488736,1,1,1,7.37503943134692,6,1,2.58496250072116,2.58496250072116,8.39231742277876,7.2667865406949,1,2,5.70043971814109,8.32192809488736,7.52356195605701,3.32192809488736,11.632995197143,5.64385618977472,10.3728650601126,2,"1"
"TCGA.77.6843.01A",5.58496250072116,15.2648823792396,11.2526654324502,10.1848753429083,7.75488750216347,1,7.32192809488736,10.6706562491184,1,5.24792751344359,3,18.2423274760951,2.58496250072116,8.32192809488736,10.8454900509444,6.4594316186373,2,12.7615512324445,3,12.6706562491184,6.04439411935845,8.59991284218713,7.2667865406949,9.38801728534514,12.102631888855,6.90689059560852,4.32192809488736,4.4594316186373,9.83920378809694,1,7.98868468677217,2,11.9344280406268,11.0416591516372,9.92777796208234,1,1,1,3.8073549220576,13.1913677134189,4.16992500144231,10.0251395622785,1,11.1433832139898,2,12.6851867965953,2.58496250072116,1,3.32192809488736,2.58496250072116,1,5.32192809488736,4.70043971814109,6.93073733756289,10.5507467853832,13.838613044197,2,2.58496250072116,2.58496250072116,2.58496250072116,4.32192809488736,11.4220647661728,2.58496250072116,3.58496250072116,2,5.8073549220576,1,3.58496250072116,4.4594316186373,2,1,1,1,4.32192809488736,4,7.68650052718322,2,4.16992500144231,2,9.98299357469431,3.32192809488736,13.0129736483745,2.58496250072116,5.08746284125034,8.62205181945638,11.7364019313183,8.17990909001493,4.4594316186373,9.44708322620965,8.82654848729091,10.2807707701306,10.65999589243,14.4572526110092,11.8328900141647,8.16992500144231,2,13.1551344548578,9.25266543245025,10.2143191208008,6.35755200461808,10.9787104591064,10.7960396088298,12.8133803869247,8.93073733756289,3.8073549220576,1,3.58496250072116,4.58496250072116,4.8073549220576,8.88264304936184,9.91288933622996,5.32192809488736,3.32192809488736,1,3.8073549220576,9.2240016741981,10.4512111118323,6.49185309632967,2.58496250072116,4.90689059560852,8.7279204545632,6.52356195605701,4,11.3553510964248,8.33091687811462,12.9989429514431,3,"1"
"TCGA.34.2596.01A",9.01680828768655,13.815183130008,11.5507467853832,8.74146698640115,7.91886323727459,2,4.58496250072116,8.74819284958946,5.32192809488736,5.32192809488736,4.70043971814109,17.0567435427341,3.8073549220576,7.74146698640115,11.7064960180612,4.16992500144231,8.06608919045777,12.2131042196419,4.70043971814109,13.5603328342124,9.78463484555752,9.5274770060604,10.9439799143437,8.67948009950545,8.82017896241519,6.08746284125034,5,7.18982455888002,11.3597495603223,2.58496250072116,10.5641494899857,2.58496250072116,13.8612808035887,11.9520131648895,9.04984854945056,1,2.58496250072116,1,7.14974711950468,13.0272148851598,7.95419631038687,11.6715410667119,1,11.6456584324087,1,12.5769566647061,5.75488750216347,1,3.58496250072116,7.32192809488736,1,5.95419631038687,7.70043971814109,4.32192809488736,12.4377520723236,11.631177055704,6.61470984411521,3,7.49185309632967,2,5,11.2143191208008,4,1,1,2,2,3.32192809488736,4.16992500144231,6.39231742277876,4.70043971814109,1,1,8.74819284958946,3.58496250072116,8.6582114827518,4.16992500144231,3,3.32192809488736,11.3420746679991,3.58496250072116,11.6147098441152,1,6.28540221886225,6.28540221886225,12.8265484872909,2,2.58496250072116,3.8073549220576,8.65105169117893,11.9322147519684,11.6348110501717,14.2459982804727,11.4157417682901,8.876516946565,7.49185309632967,14.3982092614669,9.67948009950545,9.57742882803575,8.22881869049588,12.9173720794768,12.3128829552844,14.1652210682209,8.33091687811462,8.03342300153745,1,5.4594316186373,1,4.16992500144231,8.58496250072116,9.93957921431469,7.18982455888002,3.58496250072116,1,6.16992500144231,10.3398500028846,12.0188956211216,1,4.58496250072116,3.32192809488736,8.04439411935845,6.78135971352466,6.12928301694497,13.5790801838348,6.8073549220576,9.65463602852797,1,"1"
"TCGA.18.3408.01A",4.8073549220576,15.37170859108,9.61838550225861,12.3442959079158,5.95419631038687,2.58496250072116,6.04439411935845,11.120237877342,4,3.8073549220576,4.32192809488736,16.7982439571815,6,1,7.10852445677817,3,3,12.5186531556734,5.4594316186373,12.2449583931511,7.91886323727459,7.22881869049588,3,4.58496250072116,10.8902642770211,5.4594316186373,5.16992500144231,7.02236781302845,10.7159619902551,2,9.2240016741981,3,13.2467405984931,6.55458885167764,9.11374216604919,1,2,1,3.32192809488736,12.2395985292491,1,8.8008998999203,1,8.69348695749932,1,10.2312211807112,3.58496250072116,1,1,7.58496250072116,1,5.8073549220576,6.04439411935845,5.16992500144231,11.0056245491939,14.7209923501067,3.8073549220576,1,5,5.64385618977472,3.32192809488736,10.7431513941125,2,2,1,2,2,1,6.88264304936184,4.70043971814109,1,1,1,2.58496250072116,4.90689059560852,11.2900188469326,3.8073549220576,1,2,10.6474584264549,1,12.635718120331,3.8073549220576,4.32192809488736,7.79441586635011,11.7210991887072,5.85798099512757,3.8073549220576,8.19967234483637,10.7615512324445,9.70043971814109,9.37503943134693,14.5835529304665,11.468624042918,8.59991284218713,4.70043971814109,17.4903338350876,9.98299357469431,12.0620461377205,6.35755200461808,10.3619437737352,11.6183855022586,12.4963544885646,3.8073549220576,5.32192809488736,1,1,2,1,4,10.7414669864011,6.04439411935845,2.58496250072116,1,6.16992500144231,8.62935662007961,11.3476213685681,1,4.58496250072116,5.58496250072116,9.49185309632967,2,3,13.6691065113363,4.4594316186373,10.9971794809376,1,"1"
